day,hour,consumption,insolation,temperature,C_buy,Emissions
210,5040,596.25,0,27.5,0.05921,8.34380708
211,5041,601.73,0,27.5,0.05921,8.142603149
211,5042,625.37,0,27.4,0.05921,7.878214081
211,5043,602.19,0,27.4,0.05921,7.448468017
211,5044,602.25,0,27.5,0.05921,7.223096165
211,5045,622.14,0,27.5,0.05921,6.721536177
211,5046,679.67,0,27.7,0.05921,6.218043385
211,5047,722.14,57.2812,28.1,0.05921,5.7261355
211,5048,702.16,284.835,28.6,0.05921,5.340059764
211,5049,763.49,467.778,28.9,0.05921,5.033364329
211,5050,735.98,676.013,29.1,0.05921,4.847087588
211,5051,759.07,820.336,29.4,0.05921,4.749925202
211,5052,734.47,378.41,29.6,0.05921,4.684280825
211,5053,735.58,463.198,29.8,0.05921,4.706849668
211,5054,785.75,680.42,29.9,0.05921,4.977489739
211,5055,753.88,803.221,29.9,0.05921,5.324836957
211,5056,721.76,525.325,29.7,0.05921,5.924313968
211,5057,749.26,388.577,29.4,0.05921,6.595242117
211,5058,709.62,151.432,29,0.05921,7.181037522
211,5059,680.68,31.4733,28.7,0.05921,7.744948684
211,5060,663.97,0,28.1,0.05921,8.090398834
211,5061,668.02,0,27.9,0.05921,8.357056109
211,5062,640.24,0,27.8,0.05921,8.751322571
211,5063,589.77,0,27.7,0.05921,8.981133865
211,5064,604.79,0,27.7,0.05921,8.809224764
212,5065,620.94,0,27.7,0.05921,8.482666509
212,5066,606.06,0,27.7,0.05921,8.312287883
212,5067,582.4,0,27.8,0.05921,7.991194314
212,5068,591.98,0,27.8,0.05921,7.399657191
212,5069,601.91,0,27.8,0.05921,6.798557278
212,5070,723.22,0,28,0.05921,6.078384293
212,5071,790.44,23.75,28.3,0.05921,5.550792183
212,5072,862.14,69.698,28.8,0.05921,5.13665267
212,5073,846.65,87.9428,29.1,0.05921,4.892584254
212,5074,866.19,162.919,29.4,0.05921,4.792473113
212,5075,840.68,277.67,29.7,0.05921,4.885971651
212,5076,915.14,194.716,29.9,0.05921,5.083056519
212,5077,882.81,216.591,30,0.0885112,5.243729908
212,5078,918.78,394.233,30.1,0.0885112,5.485245225
212,5079,943.28,257.303,30,0.0885112,5.815608342
212,5080,844.37,252.961,29.8,0.0885112,6.371599386
212,5081,881.83,99.3276,29.6,0.0885112,6.846392388
212,5082,900.77,25.65,29.2,0.0885112,7.343676337
212,5083,898.75,33.25,29,0.0885112,7.82530085
212,5084,887.89,0,30,0.0885112,8.150347213
212,5085,871.14,0,29.9,0.0885112,8.373247914
212,5086,856.17,0,29.8,0.05921,8.415579291
212,5087,872.31,0,29.6,0.05921,8.240235974
212,5088,853.22,0,29.4,0.05921,7.899912978
213,5089,789.24,0,29.2,0.05921,7.71041831
213,5090,757.5,0,29,0.05921,7.313588764
213,5091,695.39,0,28.8,0.05921,6.805144625
213,5092,688.11,0,28.8,0.05921,6.313186968
213,5093,700.96,0,28.8,0.05921,5.81305099
213,5094,746.76,0,29,0.05921,5.177270644
213,5095,761.96,79.2773,29.5,0.05921,4.629344537
213,5096,849.47,199.001,29.9,0.05921,4.347947544
213,5097,863.2,166.042,30.2,0.05921,4.15360824
213,5098,933.45,603.034,30.6,0.05921,4.08398606
213,5099,919.63,766.727,31,0.05921,4.219041568
213,5100,900.79,483.88,31.3,0.05921,4.494692544
213,5101,881.94,909.507,31.5,0.0885112,4.712733831
213,5102,956.79,123.5,31.6,0.0885112,4.982446325
213,5103,964.77,302.915,31.6,0.0885112,5.310753963
213,5104,853.73,347.51,31.4,0.0885112,5.834597656
213,5105,826.13,338.388,31.1,0.0885112,6.407239078
213,5106,876.42,205.057,30.7,0.0885112,6.791154998
213,5107,823.83,19,30.5,0.0885112,7.151370121
213,5108,856.17,0,30,0.0885112,7.303951638
213,5109,842.73,0,29.9,0.0885112,7.43518632
213,5110,799.18,0,29.7,0.05921,7.77411392
213,5111,832.88,0,29.6,0.05921,7.699697123
213,5112,794.19,0,29.5,0.05921,7.514626426
214,5113,790.19,0,29.4,0.05921,7.345548889
214,5114,659.76,0,29.3,0.05921,7.165982417
214,5115,634.98,0,29.2,0.05921,6.777191612
214,5116,638.61,0,29.1,0.05921,6.255358617
214,5117,647.99,0,29.1,0.05921,5.682694806
214,5118,701.72,0,29.2,0.05921,5.123221653
214,5119,716.75,42.8857,29.5,0.05921,4.634058393
214,5120,825.2,177.374,29.8,0.05921,4.336029853
214,5121,889.06,132.722,29.9,0.05921,4.105839808
214,5122,883.93,345.293,30,0.05921,4.042552952
214,5123,848.57,343.883,30.2,0.05921,4.144241968
214,5124,871.28,477.221,30.3,0.05921,4.426302357
214,5125,773.7,537.558,30.3,0.0885112,4.663173608
214,5126,838.02,429.77,30.2,0.0885112,4.966501997
214,5127,839.88,415.606,30.1,0.0885112,5.302129475
214,5128,804.01,395.044,29.9,0.0885112,5.797002771
214,5129,758.43,307.281,29.6,0.0885112,6.434358373
214,5130,788.07,153.621,29.3,0.0885112,7.043557771
214,5131,753.09,42.0337,29.2,0.0885112,7.629566844
214,5132,759.02,0,29,0.0885112,7.828115018
214,5133,755.9,0,29,0.0885112,7.97320568
214,5134,718.25,0,29,0.05921,8.3094968
214,5135,730.11,0,29,0.05921,8.268604905
214,5136,753.25,0,29,0.05921,8.033844637
215,5137,646.3,0,28.9,0.05921,7.940215319
215,5138,560.61,0,28.9,0.05921,7.738202434
215,5139,548.31,0,28.8,0.05921,7.15430721
215,5140,575.73,0,28.8,0.05921,6.612025649
215,5141,558.15,0,28.8,0.05921,5.887482071
215,5142,640.32,0,28.9,0.05921,5.415487518
215,5143,697.81,58.3424,29.1,0.05921,5.041287559
215,5144,855.32,249.529,29.4,0.05921,4.762107075
215,5145,863.1,379.892,29.6,0.05921,4.51628379
215,5146,900.9,542.637,29.7,0.05921,4.453607938
215,5147,841.52,565.897,29.7,0.05921,4.586618445
215,5148,887.76,472.304,29.7,0.05921,4.868198611
215,5149,896.33,583.371,29.7,0.0885112,5.136190784
215,5150,888.79,571.745,29.6,0.0885112,5.387280803
215,5151,900.66,491.719,29.6,0.0885112,5.575142337
215,5152,815.51,460.187,29.4,0.0885112,5.99196667
215,5153,832.51,144.688,29.1,0.0885112,6.621374277
215,5154,858.07,82.0768,28.6,0.0885112,7.264075695
215,5155,826.11,19,28.4,0.0885112,7.79127047
